Report Number,Route Type,Road Name,Cross-Street Name,Collision Type,Municipality,Weather,Surface Condition,Traffic Control,Speed Limit,Latitude,Longitude,Date,Time,Year,Month,Day
EJ78390031,Maryland (State),FREDERICK RD,ODENDHAL AVE,ANGLE MEETS RIGHT TURN,GAITHERSBURG,CLEAR,DRY,NO CONTROLS,30,39.147285,-77.20602333,2018-06-13,14:56:00,2018,6,13
DD5598002D,Maryland (State),NORBECK RD,E GUDE DR,SAME DIR REAR END,ROCKVILLE,CLEAR,DRY,,50,39.10603383,-77.1441135,2018-09-05,16:54:00,2018,9,5
DD561500CJ,Municipality,WOOTTON PKWY,FLEET ST,STRAIGHT MOVEMENT ANGLE,ROCKVILLE,CLEAR,DRY,STOP SIGN,35,39.07559075,-77.13989789,2022-06-01,08:05:00,2022,6,1
DD5522002D,County,SHADY GROVE RD,CHOKE CHERRY RD,HEAD ON LEFT TURN,ROCKVILLE,CLEAR,DRY,TRAFFIC SIGNAL,40,39.11444833,-77.18564,2015-12-16,06:00:00,2015,12,16
DD5625003F,Municipality,BEALL AVE #2,N ADAMS ST,OTHER,ROCKVILLE,,,NO CONTROLS,25,39.08678976,-77.15473035,2020-01-15,18:53:00,2020,1,15
MCP1438004W,Maryland (State),QUINCE ORCHARD RD,FIRSTFIELD RD,SAME DIR REAR END,GAITHERSBURG,CLEAR,DRY,,35,39.14550167,-77.21990667,2017-08-10,15:00:00,2017,8,10
MCP1389000V,Maryland (State),MONTGOMERY VILLAGE AVE,RUSSELL AVE,SAME DIR REAR END,GAITHERSBURG,CLEAR,DRY,NO CONTROLS,35,39.156585,-77.20627333,2016-08-19,19:27:00,2016,8,19
DD56300038,Municipality,N STONESTREET AVE,ENGLAND TERR,STRAIGHT MOVEMENT ANGLE,ROCKVILLE,CLEAR,DRY,NO CONTROLS,25,39.08660791,-77.14748995,2020-09-14,15:57:00,2020,9,14
EJ7881001N,Maryland (State),CLOPPER RD,FIRSTFIELD RD,STRAIGHT MOVEMENT ANGLE,GAITHERSBURG,CLEAR,,TRAFFIC SIGNAL,25,39.14365915,-77.22353662,2022-03-01,00:36:00,2022,3,1
MCP2195003J,County,E GUDE DR,SOUTHLAWN LA,STRAIGHT MOVEMENT ANGLE,ROCKVILLE,CLOUDY,DRY,NO CONTROLS,40,39.10245,-77.14183667,2019-10-06,14:39:00,2019,10,6
DD56250046,Municipality,TOWER OAKS BLVD,WOOTTON PKWY,SAME DIRECTION SIDESWIPE,ROCKVILLE,,DRY,NO CONTROLS,30,39.06620211,-77.15397923,2020-09-08,16:50:00,2020,9,8
DD5601003K,Municipality,WOOTTON PKWY,TOWER OAKS BLVD,HEAD ON LEFT TURN,ROCKVILLE,CLEAR,DRY,TRAFFIC SIGNAL,40,39.066747,-77.153923,2018-03-25,21:00:00,2018,3,25
DD5625003L,Municipality,GREAT FALLS RD,MARYLAND AVE,STRAIGHT MOVEMENT ANGLE,ROCKVILLE,CLOUDY,DRY,TRAFFIC SIGNAL,25,39.07608846,-77.16236928,2020-03-12,17:22:00,2020,3,12
DD5644000F,Municipality,STANLEY AVE,ROCKLAND RD,STRAIGHT MOVEMENT ANGLE,ROCKVILLE,CLEAR,DRY,STOP SIGN,25,39.06673999,-77.12237373,2020-09-06,11:30:00,2020,9,6
MCP1210004D,Municipality,E DIAMOND AVE,N SUMMIT AVE,OTHER,GAITHERSBURG,CLEAR,DRY,,30,39.14216712,-77.19125162,2020-03-05,15:40:00,2020,3,5
MCP1378009B,Maryland (State),FREDERICK RD,WALKER AVE,SAME DIR REAR END,GAITHERSBURG,CLOUDY,DRY,NO CONTROLS,30,39.14330013,-77.20076144,2016-04-29,17:08:00,2016,4,29
DD56380006,Municipality,TAFT ST,FIRST ST,SAME DIR REAR END,ROCKVILLE,CLEAR,DRY,NO CONTROLS,25,39.09343833,-77.134835,2019-07-03,09:00:00,2019,7,3
DD5615004T,Municipality,BROADWOOD DR,LEWIS AVE,SAME DIRECTION SIDESWIPE,ROCKVILLE,CLOUDY,DRY,NO CONTROLS,25,39.073065,-77.13053167,2018-01-17,15:25:00,2018,1,17
MCP2311002K,Municipality,WATKINS MILL RD,TRAVIS AVE,SAME DIR REAR END,GAITHERSBURG,CLEAR,DRY,STOP SIGN,35,39.16241167,-77.21437,2016-12-11,00:19:00,2016,12,11
DD56430021,Municipality,WOOTTON PKWY,FLEET ST,SAME DIR REAR END,ROCKVILLE,CLEAR,DRY,NO CONTROLS,30,39.07553333,-77.14014333,2021-10-25,15:14:00,2021,10,25
DD5595004H,Municipality,PICCARD DR,GAITHER RD,STRAIGHT MOVEMENT ANGLE,ROCKVILLE,CLEAR,DRY,TRAFFIC SIGNAL,30,39.115134,-77.17837217,2017-09-03,14:50:00,2017,9,3
MCP2552004W,County,SHADY GROVE RD,FALLSGROVE BLVD,STRAIGHT MOVEMENT ANGLE,ROCKVILLE,CLEAR,DRY,TRAFFIC SIGNAL,40,39.09681282,-77.19468247,2022-06-03,21:33:00,2022,6,3
DD55020056,Maryland (State),HUNGERFORD DR,N WASHINGTON ST,STRAIGHT MOVEMENT ANGLE,ROCKVILLE,CLEAR,DRY,TRAFFIC SIGNAL,35,39.21462833,-77.2771,2019-07-09,08:15:00,2019,7,9
DD5611000R,Municipality,BICKFORD AVE,MARTINS LA,OTHER,ROCKVILLE,CLEAR,DRY,NO CONTROLS,25,39.09243239,-77.15655327,2015-11-27,10:54:00,2015,11,27
EJ7889000Y,Maryland (State),FREDERICK RD,MONTGOMERY AVE,OTHER,GAITHERSBURG,CLEAR,DRY,NO CONTROLS,30,39.14611588,-77.20420553,2021-05-28,17:10:00,2021,5,28
EJ78330039,Maryland (State),QUINCE ORCHARD RD,PURCHASE ST,SAME DIR REAR END,GAITHERSBURG,CLEAR,DRY,TRAFFIC SIGNAL,35,39.132445,-77.22459,2017-06-13,15:09:00,2017,6,13
MCP2339003Q,Maryland (State),FREDERICK RD,REDLAND BLVD,SAME DIRECTION LEFT TURN,ROCKVILLE,CLEAR,DRY,NO CONTROLS,40,39.11570833,-77.165875,2018-09-03,18:10:00,2018,9,3
EJ786600BM,Municipality,RUSSELL AVE,LAKE FOREST BLVD,HEAD ON LEFT TURN,GAITHERSBURG,CLEAR,DRY,TRAFFIC SIGNAL,25,39.1516001,-77.20732012,2021-07-02,14:45:00,2021,7,2
MCP2260000V,Maryland (State),ROCKVILLE PIKE,TWINBROOK PKWY,OTHER,ROCKVILLE,CLEAR,DRY,TRAFFIC SIGNAL,35,39.05918167,-77.12136167,2015-09-14,16:54:00,2015,9,14
EJ7839000S,Municipality,S SUMMIT AVE,OLDE TOWNE AVE,HEAD ON LEFT TURN,GAITHERSBURG,CLEAR,DRY,STOP SIGN,25,39.140565,-77.19373,2015-10-20,19:30:00,2015,10,20
MCP9404001W,Municipality,S SUMMIT AVE,E DIAMOND AVE,SAME DIR REAR END,GAITHERSBURG,CLEAR,DRY,TRAFFIC SIGNAL,25,39.14171833,-77.19385667,2018-10-04,14:20:00,2018,10,4
MCP2008005C,County,MONTROSE RD,TOWER OAKS BLVD,SAME DIR REAR END,ROCKVILLE,CLOUDY,WET,TRAFFIC SIGNAL,30,39.05562667,-77.149075,2018-09-12,16:10:00,2018,9,12
EJ7889001Q,Maryland (State),S FREDERICK RD,W DEER PARK RD,STRAIGHT MOVEMENT ANGLE,GAITHERSBURG,CLEAR,DRY,TRAFFIC SIGNAL,35,39.13202527,-77.18917773,2021-12-23,17:31:00,2021,12,23
DD5610000R,Municipality,TWINBROOK PKWY,MCAULIFFE DR,STRAIGHT MOVEMENT ANGLE,ROCKVILLE,CLEAR,DRY,STOP SIGN,25,39.09864833,-77.13207333,2015-03-16,16:37:00,2015,3,16
MCP3052000T,Maryland (State),CLOPPER RD,FIRSTFIELD RD,SAME DIR REAR END,GAITHERSBURG,CLEAR,DRY,NO CONTROLS,35,39.14302333,-77.221905,2017-10-20,16:35:00,2017,10,20
MCP3263002Z,Maryland (State),CONNECTICUT AVE,WASHINGTON ST,HEAD ON LEFT TURN,KENSINGTON,CLEAR,DRY,FLASHING TRAFFIC SIGNAL,35,39.02231667,-77.07634167,2023-01-10,17:00:00,2023,1,10
DD5610001W,Municipality,MAPLE AVE,BALTIMORE RD,SAME DIRECTION RIGHT TURN,ROCKVILLE,CLEAR,DRY,STOP SIGN,25,39.084013,-77.14046517,2016-09-12,13:17:00,2016,9,12
DM83760002,Maryland (State),NEW HAMPSHIRE AVE,GLENSIDE DR,SAME DIR REAR END,TAKOMA PARK,SNOW,ICE,TRAFFIC SIGNAL,35,38.98176,-76.98894,2015-02-15,00:01:00,2015,2,15
DD5508000X,Municipality,ROCKLAND RD,RIDGWAY AVE,SAME DIRECTION SIDESWIPE,ROCKVILLE,CLEAR,DRY,NO CONTROLS,25,39.06700333,-77.12242333,2015-03-28,12:55:00,2015,3,28
MCP2356001C,Maryland (State),W MONTGOMERY AVE,W GUDE DR,SAME DIR REAR END,ROCKVILLE,,DRY,,40,39.10036167,-77.18514333,2019-07-12,17:20:00,2019,7,12
EJ78550019,Municipality,RIO BLVD,WASHINGTONIAN BLVD,SAME DIR REAR END,GAITHERSBURG,CLEAR,,NO CONTROLS,25,39.11688446,-77.20130324,2016-08-18,16:39:00,2016,8,18
DD5610002Z,Maryland (State),HUNGERFORD DR,FREDERICK AVE #2,SAME DIR REAR END,ROCKVILLE,RAINING,WET,TRAFFIC SIGNAL,35,39.09433,-77.15353833,2017-07-28,11:19:00,2017,7,28
DD56480007,Maryland (State),NORBECK RD,FIRST ST SPUR,SAME DIR REAR END,ROCKVILLE,CLEAR,DRY,,40,39.08685099,-77.13516943,2021-05-07,05:27:00,2021,5,7
MCP28160018,County,SHADY GROVE RD,CHOKE CHERRY RD,HEAD ON LEFT TURN,ROCKVILLE,CLEAR,DRY,TRAFFIC SIGNAL,40,39.11449667,-77.185535,2016-02-02,21:19:00,2016,2,2
MCP31060022,Maryland (State),UNIVERSITY BLVD W,PERRY AVE,STRAIGHT MOVEMENT ANGLE,KENSINGTON,CLEAR,DRY,NO CONTROLS,35,39.03281167,-77.07369167,2019-09-21,17:00:00,2019,9,21
DD5595009Z,Municipality,W EDMONSTON DR,WELSH DR,OTHER,ROCKVILLE,CLEAR,DRY,STOP SIGN,25,39.08741667,-77.17628667,2021-09-10,15:35:00,2021,9,10
MCP1491000S,Municipality,W GUDE DR,PICCARD DR,SAME DIR REAR END,ROCKVILLE,CLEAR,DRY,NO CONTROLS,40,39.10129167,-77.17884833,2018-08-25,07:36:00,2018,8,25
DD55380019,Municipality,E JEFFERSON ST,ROLLINS AVE,SAME DIR REAR END,ROCKVILLE,CLOUDY,WET,TRAFFIC SIGNAL,25,39.05863667,-77.12635167,2016-04-07,21:18:00,2016,4,7
DD5538001X,Maryland (State),W JEFFERSON ST,S WASHINGTON ST,UNKNOWN,ROCKVILLE,RAINING,WET,TRAFFIC SIGNAL,25,39.0831597,-77.15279549,2016-09-28,11:30:00,2016,9,28
DD55080022,Municipality,GAITHER RD,REDLAND BLVD,STRAIGHT MOVEMENT ANGLE,ROCKVILLE,CLEAR,DRY,TRAFFIC SIGNAL,30,39.11082167,-77.17442,2016-08-08,12:27:00,2016,8,8
EJ78470023,Maryland (State),W DIAMOND AVE,MEEM AVE,HEAD ON LEFT TURN,GAITHERSBURG,CLEAR,DRY,NO CONTROLS,35,39.14058833,-77.202405,2016-09-06,18:37:00,2016,9,6
MCP285900CB,Maryland (State),MONTGOMERY VILLAGE AVE,RUSSELL AVE,SAME DIRECTION SIDESWIPE,GAITHERSBURG,CLEAR,DRY,NO CONTROLS,35,39.15410333,-77.20972833,2022-05-31,13:30:00,2022,5,31
EJ78890030,Maryland (State),FREDERICK RD,DALAMAR ST,SAME DIRECTION LEFT TURN,GAITHERSBURG,RAINING,WET,NO CONTROLS,30,39.14723245,-77.20558773,2022-10-13,19:10:00,2022,10,13
DD5605000X,Maryland (State),ROCKVILLE PIKE,MONROE PL,SAME DIR REAR END,ROCKVILLE,CLEAR,DRY,TRAFFIC SIGNAL,40,39.08348866,-77.14694023,2015-02-01,12:35:00,2015,2,1
MCP28480075,Maryland (State),MONTROSE RD,TOWER OAKS BLVD,SAME DIRECTION LEFT TURN,ROCKVILLE,CLEAR,DRY,TRAFFIC SIGNAL,40,39.05563,-77.14954,2018-07-18,12:11:00,2018,7,18
EJ7826003X,Maryland (State),CLOPPER RD,ORCHARD HILLS DR,SAME DIR REAR END,GAITHERSBURG,CLOUDY,DRY,TRAFFIC SIGNAL,35,39.14783,-77.23469333,2019-01-18,10:36:00,2019,1,18
EJ7878002X,County,MUDDY BRANCH RD,SUFFIELD DR,STRAIGHT MOVEMENT ANGLE,GAITHERSBURG,CLEAR,DRY,OTHER,45,39.11240808,-77.21623676,2021-07-14,17:45:00,2021,7,14
MCP29060039,Municipality,W DEER PARK RD,SUMMIT HALL RD,HEAD ON LEFT TURN,GAITHERSBURG,CLEAR,DRY,STOP SIGN,25,39.1275946,-77.19709613,2023-04-11,16:00:00,2023,4,11
MCP2556004S,Municipality,MAIN ST,MIDTOWN RD,OTHER,GAITHERSBURG,CLEAR,DRY,NO CONTROLS,25,39.12251076,-77.23860864,2023-06-30,15:10:00,2023,6,30
MCP1334005V,Municipality,RUSSELL AVE,CHRISTOPHER AVE,ANGLE MEETS RIGHT TURN,GAITHERSBURG,CLOUDY,DRY,NO CONTROLS,30,39.158245,-77.21443667,2017-11-08,14:56:00,2017,11,8
DD5633005V,Maryland (State),E JEFFERSON ST,MARYLAND AVE,HEAD ON LEFT TURN,ROCKVILLE,CLEAR,DRY,TRAFFIC SIGNAL,30,39.08272964,-77.15109168,2021-08-30,20:00:00,2021,8,30
DD5502003T,Maryland (State),E JEFFERSON ST,MARYLAND AVE,SAME DIRECTION RIGHT TURN,ROCKVILLE,CLOUDY,DRY,TRAFFIC SIGNAL,35,39.08276667,-77.15141167,2017-11-14,08:15:00,2017,11,14
DD56010025,County,SHADY GROVE RD,BLACKWELL RD,STRAIGHT MOVEMENT ANGLE,ROCKVILLE,CLEAR,DRY,STOP SIGN,40,39.10094583,-77.19190167,2016-10-07,13:13:00,2016,10,7
DD55710001,Municipality,LEWIS AVE,BROADWOOD DR,SAME DIRECTION SIDESWIPE,ROCKVILLE,CLEAR,DRY,NO CONTROLS,25,39.0721814,-77.1310897,2019-11-08,14:41:00,2019,11,8
DD5610007X,Maryland (State),HUNGERFORD DR,BEALL AVE #2,SAME DIR REAR END,ROCKVILLE,CLEAR,WET,TRAFFIC SIGNAL,35,39.0873285,-77.150209,2023-05-08,07:05:00,2023,5,8
EJ7895002Y,Maryland (State),QUINCE ORCHARD RD,PURCHASE ST,SAME DIR REAR END,GAITHERSBURG,CLOUDY,DRY,NO CONTROLS,40,39.1317957,-77.22560272,2022-10-23,13:40:00,2022,10,23
DD55270005,Municipality,LINCOLN ST,BURGUNDY DR,SAME DIR REAR END,ROCKVILLE,CLEAR,DRY,NO CONTROLS,30,39.09226585,-77.1425736,2015-01-14,15:10:00,2015,1,14
DD56030059,Municipality,CHAPMAN AVE,THOMPSON AVE,HEAD ON LEFT TURN,ROCKVILLE,CLEAR,WET,NO CONTROLS,25,39.06014135,-77.12017179,2018-01-05,12:40:00,2018,1,5
MCP27770044,Maryland (State),CONNECTICUT AVE,BRADLEY LA,OTHER,CHEVY CHASE VILLAGE,UNKNOWN,DRY,,30,38.97719205,-77.07722157,2017-12-05,19:11:00,2017,12,5
DD561500DZ,Maryland (State),FIRST ST,MAPLE AVE,SAME DIR REAR END,ROCKVILLE,,,NO CONTROLS,35,39.08118835,-77.13735358,2022-12-21,18:00:00,2022,12,21
MCP3093003X,Municipality,RAYMOND ST,FLORIDA ST,,CHEVY CHASE #3,CLEAR,DRY,NO CONTROLS,25,38.99110333,-77.09768167,2022-09-01,16:27:00,2022,9,1
DD56340021,Maryland (State),ROCKVILLE PIKE,ROLLINS AVE,SAME DIR REAR END,ROCKVILLE,CLOUDY,DRY,TRAFFIC SIGNAL,40,39.05890989,-77.12153385,2019-08-02,09:15:00,2019,8,2
DM8472001P,Maryland (State),NEW HAMPSHIRE AVE,KIRKLYNN AVE,SAME DIRECTION SIDESWIPE,TAKOMA PARK,CLEAR,DRY,TRAFFIC SIGNAL,30,38.9866662,-76.98802478,2022-02-12,13:45:00,2022,2,12
DD5574000B,Municipality,VEIRS MILL SERV RD,CLAGETT DR,SINGLE VEHICLE,ROCKVILLE,CLEAR,DRY,NO CONTROLS,25,39.07829178,-77.12795019,2015-11-11,17:46:00,2015,11,11
DD5610007L,Maryland (State),HUNGERFORD DR,FREDERICK AVE #2,OTHER,ROCKVILLE,CLEAR,DRY,TRAFFIC SIGNAL,35,39.09460083,-77.15325167,2023-02-27,07:13:00,2023,2,27
DD5621001W,Maryland (State),VEIRS MILL RD,EDMONSTON DR,SAME DIR REAR END,ROCKVILLE,RAINING,WET,TRAFFIC SIGNAL,40,39.07858183,-77.13116017,2018-02-07,11:28:00,2018,2,7
MCP2450003R,Maryland (State),UNIVERSITY BLVD E,MERRIMAC DR,STRAIGHT MOVEMENT ANGLE,TAKOMA PARK,,,STOP SIGN,30,38.992945,-76.99153667,2021-11-17,17:15:00,2021,11,17
EJ78760059,Maryland (State),W DIAMOND AVE,FLORAL DR,OTHER,GAITHERSBURG,RAINING,WET,NO CONTROLS,30,39.14053625,-77.2053119,2023-02-27,18:45:00,2023,2,27
MCP23780007,Municipality,KENSINGTON PKWY,KENILWORTH DRWY,SINGLE VEHICLE,NORTH CHEVY CHASE,RAINING,WET,NO CONTROLS,30,39.00274167,-77.07459167,2015-03-14,01:56:00,2015,3,14
MCP2556000S,Maryland (State),FREDERICK RD,S WESTLAND DR,SAME DIR REAR END,GAITHERSBURG,CLEAR,DRY,NO CONTROLS,45,39.12585724,-77.18244195,2016-07-09,18:50:00,2016,7,9
DM8514000H,Maryland (State),UNIVERSITY BLVD E,MERRIMAC DR,STRAIGHT MOVEMENT ANGLE,TAKOMA PARK,CLOUDY,WET,NO CONTROLS,5,38.992505,-76.99160167,2023-06-12,16:50:00,2023,6,12
DD56350001,County,SHADY GROVE RD,FALLSGROVE BLVD,STRAIGHT MOVEMENT ANGLE,ROCKVILLE,CLEAR,DRY,TRAFFIC SIGNAL,40,39.09688433,-77.19451233,2018-09-29,13:00:00,2018,9,29
MCP2394002H,Municipality,W GUDE DR,RESEARCH BLVD,SAME DIR REAR END,ROCKVILLE,RAINING,WET,TRAFFIC SIGNAL,40,39.10064167,-77.18087167,2017-07-14,16:46:00,2017,7,14
MCP2064000L,Maryland (State),W MONTGOMERY AVE,CROFTON HILL LA,SAME DIR REAR END,ROCKVILLE,CLOUDY,DRY,,30,39.090625,-77.179285,2018-01-16,09:06:00,2018,1,16
MCP08520002,Maryland (State),FREDERICK RD,REDLAND BLVD,STRAIGHT MOVEMENT ANGLE,ROCKVILLE,CLEAR,DRY,TRAFFIC SIGNAL,35,39.11553167,-77.16623167,2015-02-13,18:55:00,2015,2,13
DD56210017,Municipality,PARK RD,GRANDIN AVE,SAME DIR REAR END,ROCKVILLE,CLEAR,DRY,PERSON,25,39.0865345,-77.14449583,2017-07-08,12:16:00,2017,7,8
MCP23560021,Maryland (State),HUNGERFORD DR,N WASHINGTON ST,OTHER,ROCKVILLE,CLEAR,DRY,TRAFFIC SIGNAL,35,39.09128667,-77.15302,2021-12-14,17:22:00,2021,12,14
EJ7857001K,Maryland (State),FREDERICK RD,CHESTNUT ST,STRAIGHT MOVEMENT ANGLE,GAITHERSBURG,CLEAR,DRY,NO CONTROLS,5,39.14421333,-77.20205167,2017-09-22,18:24:00,2017,9,22
MCP29310008,Maryland (State),FALLS RD,DUNSTER RD,SAME DIR REAR END,ROCKVILLE,CLEAR,DRY,NO CONTROLS,40,39.06346941,-77.17610657,2015-05-04,15:15:00,2015,5,4
DD56420024,Municipality,WOOTTON PKWY,TOWER OAKS BLVD,STRAIGHT MOVEMENT ANGLE,ROCKVILLE,CLEAR,DRY,TRAFFIC SIGNAL,40,39.06682067,-77.15382067,2021-07-20,23:11:00,2021,7,20
DD5600000F,Maryland (State),ROCKVILLE PIKE,ROLLINS AVE,OTHER,ROCKVILLE,CLEAR,DRY,TRAFFIC SIGNAL,35,39.05909,-77.12163833,2015-10-07,07:56:00,2015,10,7
MCP25490048,Maryland (State),CONNECTICUT AVE,THORNAPPLE ST,HEAD ON LEFT TURN,CHEVY CHASE #4,,WET,NO CONTROLS,25,39.21237333,-77.14266,2015-01-23,07:15:00,2015,1,23
EJ7833007L,Maryland (State),FREDERICK RD,CHRISTOPHER AVE,SAME DIRECTION SIDESWIPE,GAITHERSBURG,CLEAR,DRY,NO CONTROLS,35,39.15612467,-77.21668258,2023-06-05,08:09:00,2023,6,5
DD5604002N,Municipality,CRABB AVE,N HORNERS LA,OTHER,ROCKVILLE,CLEAR,WET,STOP SIGN,25,39.088625,-77.14336333,2019-02-13,08:02:00,2019,2,13
DM8378001B,Municipality,PHILADELPHIA AVE,CEDAR AVE,SINGLE VEHICLE,TAKOMA PARK,CLEAR,DRY,NO CONTROLS,25,38.98118827,-77.01151905,2018-10-01,01:52:00,2018,10,1
MCP137800FH,Maryland (State),GREAT SENECA HWY,LAKELANDS DR,SINGLE VEHICLE,GAITHERSBURG,CLEAR,DRY,TRAFFIC SIGNAL,50,39.12099,-77.225535,2016-12-07,12:58:00,2016,12,7
DD5593001J,Maryland (State),HUNGERFORD DR,N WASHINGTON ST,ANGLE MEETS LEFT TURN,ROCKVILLE,CLEAR,DRY,TRAFFIC SIGNAL,30,39.09214333,-77.15333667,2015-09-14,18:49:00,2015,9,14
DD56380025,Maryland (State),ROCKVILLE PIKE,HALPINE RD,SAME DIRECTION SIDESWIPE,ROCKVILLE,CLEAR,DRY,,40,39.06432752,-77.12596536,2020-11-10,09:55:00,2020,11,10
MCP2314000X,Maryland (State),W MONTGOMERY AVE,ABERDEEN RD,SAME DIR REAR END,ROCKVILLE,CLEAR,DRY,NO CONTROLS,30,39.08552333,-77.16628,2017-10-27,16:30:00,2017,10,27
MCP2639003V,Maryland (State),CONNECTICUT AVE,TAYLOR ST,STRAIGHT MOVEMENT ANGLE,CHEVY CHASE #3,OTHER,DRY,NO CONTROLS,35,38.98155,-77.07725167,2018-05-29,08:59:00,2018,5,29
DD5502001B,Municipality,BALTIMORE RD,TWINBROOK PKWY,SAME DIRECTION SIDESWIPE,ROCKVILLE,CLEAR,DRY,NO CONTROLS,25,39.08458667,-77.11845167,2015-06-19,11:04:00,2015,6,19
MCP12100046,Maryland (State),S FREDERICK RD,CEDAR AVE,STRAIGHT MOVEMENT ANGLE,GAITHERSBURG,CLEAR,DRY,STOP SIGN,30,39.1397292,-77.19642089,2019-11-22,17:56:00,2019,11,22
DD5602000L,Maryland (State),ROCKVILLE PIKE,EDMONSTON DR,SAME DIR REAR END,ROCKVILLE,CLEAR,UNKNOWN,TRAFFIC SIGNAL,40,39.07421063,-77.13537455,2017-01-25,18:00:00,2017,1,25
MCP2859001W,Maryland (State),GREAT SENECA HWY,KENTLANDS BLVD,HEAD ON,GAITHERSBURG,CLOUDY,WET,NO CONTROLS,30,39.12380833,-77.23126167,2016-03-25,11:04:00,2016,3,25
MCP1512000L,Municipality,FIRSTFIELD RD,QUINCE ORCHARD BLVD,HEAD ON LEFT TURN,GAITHERSBURG,CLEAR,DRY,NO CONTROLS,30,39.12993833,-77.22829333,2015-12-16,16:12:00,2015,12,16
MCP13780147,Municipality,RESEARCH BLVD,W GUDE DR,SINGLE VEHICLE,ROCKVILLE,CLEAR,DRY,NO CONTROLS,35,39.0983435,-77.1810795,2023-05-15,15:19:00,2023,5,15
DD56310019,Municipality,BALTIMORE RD,FIRST ST,STRAIGHT MOVEMENT ANGLE,ROCKVILLE,CLEAR,DRY,TRAFFIC SIGNAL,30,39.084475,-77.13652667,2018-09-06,18:10:00,2018,9,6
EJ786600BS,Maryland (State),CLOPPER RD,PHEASANT RUN DR,STRAIGHT MOVEMENT ANGLE,GAITHERSBURG,CLEAR,DRY,TRAFFIC SIGNAL,35,39.1475139,-77.23294572,2021-08-04,11:16:00,2021,8,4
DD5628000P,Maryland (State),FREDERICK RD,W GUDE DR,SAME DIR REAR END,ROCKVILLE,CLEAR,DRY,NO CONTROLS,35,39.1097129,-77.16035128,2018-05-29,17:30:00,2018,5,29
MCP26330027,County,MUDDY BRANCH RD,W DEER PARK RD,STRAIGHT MOVEMENT ANGLE,GAITHERSBURG,CLEAR,DRY,TRAFFIC SIGNAL,35,39.13466667,-77.20577167,2021-11-27,18:50:00,2021,11,27
MCP3232002K,Municipality,MARKET ST,WATER ST,ANGLE MEETS LEFT HEAD ON,BROOKEVILLE,SNOW,SNOW,NO CONTROLS,35,39.18079339,-77.05893761,2022-03-12,15:01:00,2022,3,12
DD5614002Z,Municipality,THORNDEN RD,STANLEY AVE,STRAIGHT MOVEMENT ANGLE,ROCKVILLE,,DRY,NO CONTROLS,25,39.07079817,-77.1266425,2017-07-01,17:30:00,2017,7,1
MCP13340077,Maryland (State),FREDERICK RD,CHESTNUT ST,SAME DIRECTION SIDESWIPE,GAITHERSBURG,CLEAR,DRY,TRAFFIC SIGNAL,30,39.14383,-77.201655,2018-10-23,12:12:00,2018,10,23
DM8490002Y,Maryland (State),NEW HAMPSHIRE AVE,HOLTON LA,SAME DIRECTION RIGHT TURN,TAKOMA PARK,CLEAR,DRY,TRAFFIC SIGNAL,35,38.9859605,-76.98895467,2023-06-15,11:23:00,2023,6,15
MCP25680005,Maryland (State),FREDERICK RD,KING FARM BLVD,SAME DIR REAR END,ROCKVILLE,CLEAR,DRY,TRAFFIC SIGNAL,40,39.117315,-77.16934333,2015-10-16,03:17:00,2015,10,16
MCP1438003Q,Maryland (State),CLOPPER RD,TWELVE OAKS DR,SAME DIR REAR END,GAITHERSBURG,CLEAR,DRY,TRAFFIC SIGNAL,40,39.14614333,-77.22851333,2016-12-01,11:54:00,2016,12,1
DD5574000K,Municipality,VINSON ST,S WASHINGTON ST,STRAIGHT MOVEMENT ANGLE,ROCKVILLE,CLEAR,DRY,NO CONTROLS,25,39.08208333,-77.15273333,2016-07-29,12:45:00,2016,7,29
DM8207000B,Municipality,LOCKNEY AVE,HAMMOND AVE,SAME DIRECTION SIDESWIPE,TAKOMA PARK,CLEAR,DRY,OTHER,25,38.99040331,-76.99059963,2015-05-22,21:52:00,2015,5,22
MCP23940037,County,GLEN MILL RD,VEIRS DR,STRAIGHT MOVEMENT ANGLE,ROCKVILLE,RAINING,WET,STOP SIGN,40,39.08083,-77.19993,2019-06-17,22:31:00,2019,6,17
DM84570010,Municipality,ELM AVE,PRINCE GEORGES AVE,SAME DIRECTION SIDESWIPE,TAKOMA PARK,SNOW,ICE,NO CONTROLS,25,38.97511627,-76.99784428,2018-01-17,09:02:00,2018,1,17
DD5603007F,Maryland (State),VEIRS MILL RD,BROADWOOD DR,SAME DIR REAR END,ROCKVILLE,CLEAR,DRY,TRAFFIC SIGNAL,40,39.08385333,-77.15324333,2019-07-29,19:00:00,2019,7,29
MCP3108001K,Maryland (State),FREDERICK RD,MONTGOMERY AVE,STRAIGHT MOVEMENT ANGLE,GAITHERSBURG,CLEAR,SLUSH,,35,39.14555833,-77.20364833,2021-05-14,11:22:00,2021,5,14
MCP9419003L,Maryland (State),ROCKVILLE PIKE,CHURCH ST,SAME DIR REAR END,ROCKVILLE,CLEAR,DRY,TRAFFIC SIGNAL,30,39.08400167,-77.14654833,2022-06-13,10:31:00,2022,6,13
MCP2339004Y,Maryland (State),NORBECK RD,AVERY RD,HEAD ON LEFT TURN,ROCKVILLE,CLEAR,DRY,TRAFFIC SIGNAL,40,39.09295269,-77.12276836,2019-11-18,15:22:00,2019,11,18
